Claim_ID,Customer_Name,Product_Category,Brand,Model_Number,Serial_Number,Purchase_Price,Purchase_Date,Claim_Date,Product_Age_Months,Warranty_Duration_Months,Remaining_Warranty_Months,Fault_Type,Has_Receipt,Has_Warranty_Card,Has_Damage_Photo,Serial_Number_Match,Previous_Unauthorized_Repairs,Duplicate_Claim_Flag,Date_Contradiction_Flag,Missing_Documents_Count,Claim_Class
CLM-1284,Jillian Sanders,Smartphone,Samsung,SAM-585,SA-159067,644,2024-06-30,2024-09-17,2.6,12,9.4,Screen Damage,True,True,True,True,False,True,False,0,Manual Review
CLM-0156,Rebecca Knight,Refrigerator,Samsung,SAM-957,SA-861319,1079,2025-01-03,2025-12-04,11.2,24,12.8,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1152,Cheyenne Spears,Laptop,Apple,APP-972,AP-825447,2022,2024-03-18,2024-12-12,9.0,12,3.0,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-1142,Kelly Dawson,Washing Machine,LG,LG-408,LG-941363,463,2024-08-01,2025-11-26,16.1,24,7.9,Overheating,True,True,True,False,False,False,False,0,Manual Review
CLM-0975,Victoria Brown,Washing Machine,Samsung,SAM-120,SA-542995,1073,2025-06-27,2026-04-16,9.8,24,14.2,Board Defect,True,False,True,False,True,False,False,1,Invalid Claim
CLM-1058,Joseph Taylor,Smartphone,Samsung,SAM-801,SA-343377,1197,2023-10-18,2023-09-25,-0.8,12,12.0,Power Failure,True,True,True,True,False,False,True,0,Manual Review
CLM-0808,David Ferguson,Refrigerator,Samsung,SAM-939,SA-905843,690,2023-12-11,2024-06-23,6.5,24,17.5,Motor Failure,False,False,True,False,False,False,False,2,Invalid Claim
CLM-1230,Calvin Gonzales,Refrigerator,Samsung,SAM-280,SA-307131,1977,2023-12-13,2024-09-18,9.3,24,14.7,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-1481,Sarah Young,Laptop,HP,HP-147,HP-941718,701,2023-09-30,2024-07-08,9.4,12,2.6,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-1437,Steven Williams,Refrigerator,Samsung,SAM-985,SA-580938,808,2024-01-04,2024-07-03,6.0,24,18.0,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0180,Melissa Martinez,Washing Machine,Whirlpool,WHI-192,WH-867934,773,2023-11-06,2024-04-18,5.5,24,18.5,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1356,Katherine Nguyen,Laptop,Lenovo,LEN-934,LE-693677,693,2024-08-31,2024-08-03,-0.9,12,12.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-1247,Brandon Moore,Smartphone,Google,GOO-101,GO-106732,930,2024-01-23,2024-05-18,3.9,12,8.1,Motor Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-1041,Joshua Campbell,Smartphone,Samsung,SAM-463,SA-587227,493,2023-12-22,2024-11-07,10.7,12,1.3,Power Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0950,Elizabeth Williams,Washing Machine,LG,LG-133,LG-607778,1193,2024-06-29,2024-08-19,1.7,24,22.3,Board Defect,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0817,April Hardin,Smartphone,Samsung,SAM-985,SA-777015,372,2023-10-10,2025-07-07,21.2,12,0.0,Overheating,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0364,Robin Santiago,Smartphone,Google,GOO-114,GO-853504,826,2025-02-05,2025-06-10,4.2,12,7.8,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1178,Joshua Young,Refrigerator,Samsung,SAM-108,SA-733375,1945,2025-07-25,2026-01-12,5.7,24,18.3,Power Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-1199,Eddie Adams,Washing Machine,LG,LG-782,LG-387075,561,2024-05-25,2026-03-29,22.4,24,1.6,Motor Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0347,Heather Jones,Refrigerator,Bosch,BOS-385,BO-301603,1491,2024-04-25,2025-02-01,9.4,24,14.6,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-1011,Megan English,Laptop,Dell,DEL-354,DE-374516,1194,2025-02-24,2025-07-24,5.0,12,7.0,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0615,Raymond Johnson,Refrigerator,LG,LG-235,LG-991993,1912,2024-12-30,2025-09-01,8.2,24,15.8,Board Defect,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0966,Meghan White,Washing Machine,LG,LG-400,LG-888119,1076,2024-10-03,2025-07-12,9.4,24,14.6,Board Defect,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1274,Neil Schmidt,Smartphone,Samsung,SAM-796,SA-955793,596,2024-11-01,2024-10-12,-0.7,12,12.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0590,Andrea Hernandez,Smartphone,Samsung,SAM-451,SA-538897,831,2025-07-10,2026-02-23,7.6,12,4.4,Board Defect,False,True,True,True,False,False,False,1,Invalid Claim
CLM-1289,Anna Stevens,Washing Machine,Samsung,SAM-700,SA-801279,1056,2025-09-13,2025-09-08,-0.2,24,24.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-0632,James Skinner,Laptop,Lenovo,LEN-522,LE-459513,1414,2024-05-18,2025-02-03,8.7,12,3.3,Overheating,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0244,Rebecca Jackson,Washing Machine,Samsung,SAM-572,SA-177794,919,2024-08-10,2025-07-23,11.6,24,12.4,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1375,James Tate,Washing Machine,Whirlpool,WHI-307,WH-958002,1153,2024-01-27,2025-02-06,12.5,24,11.5,Screen Damage,True,True,True,False,False,False,False,0,Manual Review
CLM-1452,Jennifer Gutierrez,Smartphone,Apple,APP-948,AP-302019,1101,2024-05-16,2025-04-26,11.5,12,0.5,Motor Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-0765,Elizabeth Dean,Washing Machine,Whirlpool,WHI-898,WH-414985,1057,2024-05-08,2027-03-19,34.8,24,0.0,Motor Failure,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0988,Brent Hopkins,Laptop,Dell,DEL-716,DE-609442,2079,2025-04-03,2026-05-26,13.9,12,0.0,Power Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0412,Kathleen Jimenez,Smartphone,Apple,APP-959,AP-649395,420,2024-06-14,2024-07-31,1.6,12,10.4,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1421,Susan Wallace,Refrigerator,LG,LG-475,LG-998630,1337,2023-10-24,2023-10-05,-0.6,24,24.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-1226,Cole Jones,Laptop,Lenovo,LEN-780,LE-354016,1301,2025-06-14,2025-10-27,4.5,12,7.5,Screen Damage,True,True,True,False,False,False,False,0,Manual Review
CLM-0309,Michelle Schmitt,Washing Machine,LG,LG-560,LG-773540,724,2024-08-18,2024-12-01,3.5,24,20.5,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0882,Ann Alexander,Refrigerator,Samsung,SAM-316,SA-926045,1191,2024-08-13,2024-10-03,1.7,24,22.3,Board Defect,True,False,True,True,True,False,False,1,Invalid Claim
CLM-0399,John Reid,Smartphone,Apple,APP-762,AP-313214,822,2023-10-10,2024-04-26,6.6,12,5.4,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0371,Linda Moore,Refrigerator,Bosch,BOS-476,BO-769737,740,2025-05-12,2026-04-09,11.1,24,12.9,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0055,Robert Chase,Washing Machine,Whirlpool,WHI-999,WH-413921,967,2025-09-11,2026-01-25,4.5,24,19.5,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1339,Melinda Harris,Refrigerator,Bosch,BOS-823,BO-798698,1006,2024-01-10,2023-12-21,-0.7,24,24.0,Motor Failure,True,True,True,True,False,False,True,0,Manual Review
CLM-1183,Jeffrey James,Washing Machine,Samsung,SAM-855,SA-705561,542,2025-06-10,2025-11-18,5.4,24,18.6,Motor Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0313,Sarah Villegas,Refrigerator,Samsung,SAM-664,SA-305837,1013,2024-03-18,2026-01-27,22.7,24,1.3,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0922,Kendra Gutierrez,Refrigerator,LG,LG-279,LG-748680,840,2025-07-29,2028-05-18,34.1,24,0.0,Board Defect,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0110,Jennifer Bass,Refrigerator,Samsung,SAM-208,SA-962276,1360,2025-01-15,2026-06-30,17.7,24,6.3,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0719,Jennifer Anderson MD,Smartphone,Google,GOO-989,GO-182216,1215,2023-12-27,2024-06-20,5.9,12,6.1,Screen Damage,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0692,Rachel Li,Washing Machine,LG,LG-714,LG-766764,798,2024-01-31,2026-04-06,26.5,24,0.0,Water Leakage,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0101,Richard Graham,Smartphone,Samsung,SAM-581,SA-364525,1163,2024-08-27,2024-11-06,2.4,12,9.6,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1126,Shawn Ortiz,Washing Machine,LG,LG-109,LG-488477,873,2023-11-29,2024-07-13,7.6,24,16.4,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-0670,James Long,Laptop,Apple,APP-370,AP-142383,1334,2025-02-02,2026-11-03,21.3,12,0.0,Power Failure,True,True,True,True,False,False,False,0,Invalid Claim
CLM-1376,Seth Huffman,Smartphone,Google,GOO-439,GO-955076,1209,2025-09-02,2025-12-24,3.8,12,8.2,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
CLM-0267,Richard Smith,Laptop,Lenovo,LEN-950,LE-638289,1520,2024-11-30,2025-03-15,3.5,12,8.5,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0679,Mr. James Hoffman,Washing Machine,Whirlpool,WHI-721,WH-793889,1145,2023-10-02,2023-12-14,2.4,24,21.6,Water Leakage,False,True,True,False,False,False,False,1,Invalid Claim
CLM-0297,Lee Jones,Washing Machine,Whirlpool,WHI-479,WH-812048,557,2025-08-23,2026-12-26,16.3,24,7.7,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0530,Samantha Gill,Washing Machine,Samsung,SAM-920,SA-237057,1078,2024-11-15,2027-05-03,30.0,24,0.0,Water Leakage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0945,Jason Garcia,Washing Machine,LG,LG-266,LG-395087,930,2025-01-26,2025-10-31,9.3,24,14.7,Motor Failure,False,False,True,False,False,False,False,2,Invalid Claim
CLM-1014,Paul Martin,Washing Machine,LG,LG-720,LG-346249,740,2023-11-07,2025-04-02,17.1,24,6.9,Board Defect,True,True,True,True,False,True,False,0,Manual Review
CLM-0951,Melissa Castillo,Washing Machine,Samsung,SAM-872,SA-365302,521,2024-10-14,2026-12-06,26.1,24,0.0,Motor Failure,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0378,Kathryn Barnes,Smartphone,Apple,APP-677,AP-535604,1351,2024-04-30,2025-01-18,8.8,12,3.2,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0287,Brianna Anderson,Washing Machine,Whirlpool,WHI-918,WH-386488,739,2024-04-27,2024-10-01,5.2,24,18.8,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1439,Lori Vaughn,Smartphone,Google,GOO-813,GO-138258,499,2024-12-31,2024-12-13,-0.6,12,12.0,Overheating,True,True,True,True,False,False,True,0,Manual Review
CLM-0731,Katrina Adkins,Laptop,Dell,DEL-355,DE-491794,1722,2024-03-02,2025-10-23,20.0,12,0.0,Screen Damage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0127,Paul Larsen,Washing Machine,LG,LG-590,LG-398151,987,2024-09-27,2026-02-19,17.0,24,7.0,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0328,Garrett Smith,Refrigerator,Samsung,SAM-711,SA-395023,603,2025-05-10,2026-10-28,17.9,24,6.1,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0293,Amanda Logan,Refrigerator,Bosch,BOS-910,BO-387892,1390,2024-03-15,2026-01-28,22.8,24,1.2,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0549,Jessica Gray,Laptop,HP,HP-251,HP-851763,1297,2025-03-01,2026-09-07,18.5,12,0.0,Overheating,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0728,Matthew Wright,Refrigerator,LG,LG-474,LG-665883,1486,2024-01-11,2026-03-16,26.5,24,0.0,Water Leakage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0909,Mary Bright,Laptop,Apple,APP-494,AP-928226,978,2024-01-11,2024-10-04,8.9,12,3.1,Board Defect,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0356,Caitlin Watson,Washing Machine,Whirlpool,WHI-663,WH-244144,1189,2024-11-05,2024-12-10,1.2,24,22.8,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0171,Daniel Holt,Laptop,HP,HP-570,HP-768891,1544,2023-10-08,2024-03-16,5.3,12,6.7,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0967,Lisa Huffman,Smartphone,Samsung,SAM-540,SA-374375,1333,2024-07-15,2025-02-05,6.8,12,5.2,Motor Failure,True,True,True,True,True,False,False,0,Invalid Claim
CLM-1134,Patricia Sanders,Refrigerator,Samsung,SAM-470,SA-643471,1892,2024-05-20,2025-10-09,16.9,24,7.1,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-0652,Brett Walker,Refrigerator,Bosch,BOS-561,BO-702891,644,2024-08-24,2027-01-23,29.4,24,0.0,Board Defect,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0210,Ernest Morris,Smartphone,Samsung,SAM-947,SA-533914,767,2023-10-23,2024-05-13,6.8,12,5.2,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1398,Heather Anderson DDS,Washing Machine,Samsung,SAM-718,SA-263459,513,2024-12-14,2025-03-15,3.0,24,21.0,Screen Damage,True,True,True,False,False,False,False,0,Manual Review
CLM-0141,Justin Johnson,Refrigerator,Bosch,BOS-334,BO-127121,1012,2025-08-29,2025-12-30,4.1,24,19.9,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-1084,Yvonne Kennedy,Refrigerator,Samsung,SAM-559,SA-893310,597,2024-04-14,2026-03-11,23.2,24,0.8,Power Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0991,Charles Love,Washing Machine,Samsung,SAM-323,SA-972765,737,2025-08-21,2026-04-07,7.6,24,16.4,Screen Damage,True,True,True,False,True,False,False,0,Invalid Claim
CLM-0651,Paul Sheppard,Laptop,Dell,DEL-155,DE-851690,1540,2025-02-08,2025-03-29,1.6,12,10.4,Screen Damage,False,True,True,True,False,False,False,1,Invalid Claim
CLM-1189,Mark Cole,Laptop,Dell,DEL-127,DE-822494,2292,2024-04-09,2025-03-13,11.3,12,0.7,Screen Damage,True,True,False,True,False,False,False,1,Manual Review
CLM-1499,Jeremy Morton,Refrigerator,LG,LG-509,LG-750618,1426,2025-04-20,2025-03-22,-1.0,24,24.0,Screen Damage,True,True,True,True,False,False,True,0,Manual Review
CLM-0486,Jason Harris,Laptop,HP,HP-683,HP-316995,2266,2024-05-25,2024-07-24,2.0,12,10.0,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0528,Jesse Zhang,Laptop,Lenovo,LEN-569,LE-146032,790,2024-01-06,2025-10-23,21.9,12,0.0,Board Defect,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0200,Kathryn Snyder,Washing Machine,Whirlpool,WHI-466,WH-238205,426,2024-08-02,2024-09-16,1.5,24,22.5,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0890,Dana Burns,Washing Machine,LG,LG-808,LG-193471,583,2023-12-30,2024-06-22,5.8,24,18.2,Screen Damage,True,False,True,False,True,False,False,1,Invalid Claim
CLM-0845,William Ortiz,Washing Machine,LG,LG-515,LG-836333,842,2023-12-12,2024-07-30,7.7,24,16.3,Water Leakage,True,False,True,False,True,False,False,1,Invalid Claim
CLM-1069,Angel Powers,Refrigerator,Samsung,SAM-850,SA-406313,1991,2024-09-17,2026-01-12,16.1,24,7.9,Motor Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-1206,Whitney Garcia,Refrigerator,Samsung,SAM-281,SA-979226,849,2024-07-29,2024-09-15,1.6,24,22.4,Power Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-1055,Heather Shaw,Washing Machine,Whirlpool,WHI-666,WH-542503,419,2025-03-22,2026-12-02,20.7,24,3.3,Motor Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0011,Mark Mcclure,Washing Machine,LG,LG-564,LG-498591,503,2024-11-26,2025-10-06,10.5,24,13.5,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0148,Alex Hernandez,Smartphone,Samsung,SAM-470,SA-296694,411,2024-04-04,2025-01-24,9.8,12,2.2,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0722,Margaret Byrd,Smartphone,Samsung,SAM-861,SA-292818,642,2025-05-01,2026-07-29,15.1,12,0.0,Board Defect,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0283,Alison Buchanan,Smartphone,Google,GOO-930,GO-762423,1280,2025-02-02,2025-06-05,4.1,12,7.9,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0299,Kerry Chavez DDS,Refrigerator,Samsung,SAM-611,SA-127172,732,2024-07-16,2025-02-21,7.3,24,16.7,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0614,Larry Austin,Refrigerator,Bosch,BOS-509,BO-490722,690,2025-07-07,2025-11-07,4.1,24,19.9,Water Leakage,False,True,True,False,False,False,False,1,Invalid Claim
CLM-0292,Kevin Hayes,Smartphone,Apple,APP-143,AP-468623,1209,2025-05-21,2026-02-03,8.6,12,3.4,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0650,Kristine Newman,Laptop,Apple,APP-864,AP-208975,2311,2025-02-08,2026-12-05,22.2,12,0.0,Board Defect,True,False,True,True,False,False,False,1,Invalid Claim
CLM-0599,Wanda Perez,Smartphone,Samsung,SAM-429,SA-139557,309,2024-09-15,2025-01-25,4.4,12,7.6,Overheating,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1044,Bradley Davis,Smartphone,Google,GOO-992,GO-754112,1221,2024-02-21,2024-08-04,5.5,12,6.5,Screen Damage,True,True,True,True,False,True,False,0,Manual Review
CLM-0553,Austin Wheeler,Washing Machine,Whirlpool,WHI-928,WH-510623,986,2023-10-07,2023-11-22,1.5,24,22.5,Overheating,True,True,True,False,True,False,False,0,Invalid Claim
CLM-1299,Amy Warren,Refrigerator,Bosch,BOS-778,BO-635392,1602,2025-05-20,2026-01-19,8.1,24,15.9,Motor Failure,True,True,True,False,False,False,False,0,Manual Review
CLM-0130,Joshua Taylor,Refrigerator,Samsung,SAM-882,SA-224205,1008,2024-06-11,2026-02-02,20.0,24,4.0,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1062,Kristen Martinez,Washing Machine,Samsung,SAM-148,SA-418402,905,2023-10-03,2023-09-11,-0.7,24,24.0,Motor Failure,True,True,True,True,False,False,True,0,Manual Review
CLM-0332,Shannon Johnston,Smartphone,Google,GOO-386,GO-901535,1222,2024-09-16,2025-07-24,10.4,12,1.6,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0324,Ashley Jordan,Washing Machine,LG,LG-528,LG-502810,697,2024-03-10,2025-12-30,22.0,24,2.0,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0681,Keith Flynn,Refrigerator,LG,LG-235,LG-719284,1721,2024-10-08,2027-02-22,28.9,24,0.0,Motor Failure,True,False,True,False,False,False,False,1,Invalid Claim
CLM-0479,Veronica Silva,Washing Machine,Whirlpool,WHI-399,WH-934541,431,2024-06-08,2025-02-18,8.5,24,15.5,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0562,William David DDS,Washing Machine,Samsung,SAM-103,SA-676363,985,2024-11-29,2025-03-17,3.6,24,20.4,Water Leakage,False,True,True,False,False,False,False,1,Invalid Claim
CLM-0136,Sara Medina,Smartphone,Apple,APP-535,AP-377405,778,2025-07-18,2025-11-26,4.4,12,7.6,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0507,Donna Mitchell,Washing Machine,Whirlpool,WHI-353,WH-502686,1147,2024-02-26,2024-11-01,8.3,24,15.7,Power Failure,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0514,Mrs. Virginia Daniels,Laptop,HP,HP-847,HP-442622,1698,2025-09-15,2025-11-17,2.1,12,9.9,Screen Damage,False,False,True,False,False,False,False,2,Invalid Claim
CLM-1372,Michelle Martinez,Washing Machine,Whirlpool,WHI-486,WH-243960,939,2025-03-30,2025-05-11,1.4,24,22.6,Water Leakage,True,True,True,False,False,False,False,0,Manual Review
CLM-0436,Jackie Lara,Smartphone,Samsung,SAM-189,SA-207197,852,2024-07-01,2024-10-06,3.2,12,8.8,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0874,John Lynch,Washing Machine,LG,LG-609,LG-173832,474,2024-04-17,2024-09-22,5.3,24,18.7,Screen Damage,True,False,True,True,True,False,False,1,Invalid Claim
CLM-1463,Joseph Price,Smartphone,Google,GOO-421,GO-320511,456,2025-02-19,2025-10-21,8.1,12,3.9,Board Defect,True,True,False,True,False,False,False,1,Manual Review
CLM-0753,Kathleen Dixon,Washing Machine,Whirlpool,WHI-475,WH-976923,1057,2024-12-15,2025-09-21,9.3,24,14.7,Screen Damage,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0666,Michael Harris,Laptop,Lenovo,LEN-932,LE-757057,2102,2024-08-23,2025-10-25,14.3,12,0.0,Overheating,True,True,True,True,False,False,False,0,Invalid Claim
CLM-0159,Tyler Reid,Laptop,Apple,APP-822,AP-433632,689,2024-10-09,2025-07-08,9.1,12,2.9,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1254,Kimberly Henry,Washing Machine,LG,LG-199,LG-888318,672,2024-08-29,2024-10-05,1.2,24,22.8,Screen Damage,True,True,True,False,False,False,False,0,Manual Review
CLM-1293,Mr. Steven Warner,Smartphone,Apple,APP-871,AP-977809,1362,2025-06-01,2026-04-26,11.0,12,1.0,Screen Damage,True,True,True,False,False,False,False,0,Manual Review
CLM-0576,Douglas Owens,Washing Machine,Samsung,SAM-237,SA-426053,710,2024-11-26,2025-09-03,9.4,24,14.6,Power Failure,False,True,True,True,False,False,False,1,Invalid Claim
CLM-0353,Joanna Shepherd,Refrigerator,Bosch,BOS-211,BO-384815,1925,2024-01-20,2024-07-08,5.7,24,18.3,Overheating,True,True,True,True,False,False,False,0,Valid Claim
CLM-0938,Jennifer Perez,Refrigerator,Bosch,BOS-283,BO-595495,1803,2025-08-29,2028-08-17,36.1,24,0.0,Water Leakage,True,False,True,False,False,False,False,1,Invalid Claim
CLM-1296,Hannah Montoya,Refrigerator,Samsung,SAM-472,SA-230775,673,2025-09-10,2027-03-12,18.3,24,5.7,Overheating,True,True,True,True,False,True,False,0,Manual Review
CLM-1393,Michael Hill,Laptop,Dell,DEL-850,DE-244495,2129,2024-09-24,2024-09-07,-0.6,12,12.0,Motor Failure,True,True,True,True,False,False,True,0,Manual Review
CLM-1301,Michael Osborn,Laptop,Lenovo,LEN-176,LE-234733,1168,2024-03-14,2025-02-25,11.6,12,0.4,Overheating,True,True,False,True,False,False,False,1,Manual Review
CLM-0592,Susan Hopkins,Laptop,Lenovo,LEN-770,LE-593649,799,2025-02-23,2026-07-30,17.4,12,0.0,Motor Failure,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0665,Sonya Cole,Refrigerator,LG,LG-979,LG-214119,1629,2023-10-17,2026-10-01,36.0,24,0.0,Screen Damage,True,True,True,False,False,False,False,0,Invalid Claim
CLM-0196,Joshua Holland,Washing Machine,Whirlpool,WHI-711,WH-772875,617,2024-02-25,2026-01-09,22.8,24,1.2,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1241,Natasha Dunn,Laptop,HP,HP-814,HP-136183,1578,2025-01-25,2025-08-28,7.2,12,4.8,Board Defect,True,True,True,False,False,False,False,0,Manual Review
CLM-1049,Allison Love,Laptop,Dell,DEL-314,DE-217348,990,2025-04-27,2025-04-22,-0.2,12,12.0,Water Leakage,True,True,True,True,False,False,True,0,Manual Review
CLM-0439,Evan Jones,Smartphone,Apple,APP-897,AP-533911,897,2023-11-21,2024-07-06,7.6,12,4.4,Motor Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-1436,Gina Wallace,Laptop,Dell,DEL-780,DE-800409,2080,2024-05-23,2024-05-08,-0.5,12,12.0,Board Defect,True,True,True,True,False,False,True,0,Manual Review
CLM-0644,Christian Henderson,Refrigerator,LG,LG-288,LG-676884,1672,2024-03-30,2024-06-05,2.2,24,21.8,Overheating,False,False,True,True,False,False,False,2,Invalid Claim
CLM-0097,Raymond Bell,Smartphone,Samsung,SAM-960,SA-859359,1128,2025-07-27,2025-11-18,3.8,12,8.2,Water Leakage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0585,Katherine Jackson,Laptop,Dell,DEL-485,DE-364650,1058,2025-04-09,2025-10-12,6.2,12,5.8,Power Failure,True,False,True,False,True,False,False,1,Invalid Claim
CLM-1215,Joshua Ballard,Washing Machine,LG,LG-277,LG-211028,618,2025-08-30,2026-09-29,13.2,24,10.8,Motor Failure,True,True,True,True,False,True,False,0,Manual Review
CLM-0157,Jeffrey Wood,Smartphone,Apple,APP-453,AP-664742,1214,2023-10-26,2024-07-29,9.2,12,2.8,Power Failure,True,True,True,True,False,False,False,0,Valid Claim
CLM-0420,Nicole Moore,Smartphone,Samsung,SAM-407,SA-831105,798,2024-07-03,2024-11-25,4.8,12,7.2,Board Defect,True,True,True,True,False,False,False,0,Valid Claim
CLM-0411,Jeremiah Huber,Smartphone,Samsung,SAM-273,SA-868367,644,2025-08-15,2026-03-13,7.0,12,5.0,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-1223,Dennis Henderson,Laptop,Lenovo,LEN-309,LE-411023,1621,2025-06-29,2025-06-12,-0.6,12,12.0,Board Defect,True,True,True,True,False,False,True,0,Manual Review
CLM-0478,Justin Wells Jr.,Smartphone,Samsung,SAM-600,SA-535820,1307,2024-11-11,2025-07-26,8.6,12,3.4,Screen Damage,True,True,True,True,False,False,False,0,Valid Claim
CLM-0515,Brandi Gordon,Washing Machine,LG,LG-782,LG-555589,488,2024-10-12,2027-06-21,32.7,24,0.0,Board Defect,True,True,True,False,False,False,False,0,Invalid Claim
CLM-1286,Elizabeth Evans MD,Smartphone,Apple,APP-600,AP-224573,369,2024-01-07,2024-06-08,5.1,12,6.9,Power Failure,True,True,False,True,False,False,False,1,Manual Review
CLM-1454,Robert Garza,Laptop,Apple,APP-746,AP-204415,1073,2023-11-15,2024-02-17,3.1,12,8.9,Overheating,True,True,True,False,False,False,False,0,Manual Review
CLM-1119,Anna Hopkins,Smartphone,Google,GOO-999,GO-970840,551,2024-10-19,2025-01-28,3.4,12,8.6,Water Leakage,True,True,True,True,False,True,False,0,Manual Review
